"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00092159","2019-11","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","0.0","2,7","8","2,7","6","2,7","1","2,7","0",",7","0",",7","0","2,7","2","2,7","0","2,7","10","2,7","0","2,7","4","","20191114","+,2,7","20191130","+,,7","20191130","+,,7","","","20191116",",2,7","20191102","+,2,7","-4.4","2,7,14,+","0",",,7,30,+","0",",,7,30,+","43.2","2,,7,16,","25.6","2,7,02,+","216.1","7","192.9","2,7","109.8","2,,,7","0",",,,7","11.44","2,7","19.35","2,,,7","3.54","2,,,7"
"USC00092159","2019-12","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","0.0",",7","17",",7","9",",7","3",",7","0",",7","0",",7","0",",7","8",",7","0",",7","8",",7","0",",7","2","","20191221","+,,7","20191231","+,,7","20191231","+,,7","1","","20191223",",,7","20191211",",,7","-2.8",",7,21,+","0",",,7,31,+","0",",,7,31,+","61.2",",,7,23,","25.0",",7,11,","444.4","7","228.3",",7","214.4",",,,7","0",",,,7","10.97",",7","17.11",",,,7","4.83",",,,7"
"USC00092159","2020-01","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","0.0","7","0.0",",7","13",",7","10",",7","3",",7","0",",7","0",",7","0",",7","12",",7","0",",7","4",",7","0",",7","5","","20200122","+,,7","20200131","+,,7","20200131","+,,7","2","","20200113",",,7","20200104",",,7","-5.0",",7,22,+","0",",,7,31,+","0",",,7,31,+","50.8",",,7,13,","24.4",",7,04,","717.7","7","273.3",",7","197.7",",,,7","0",",,,7","9.52",",7","15.84",",,,7","3.19",",,,7"
"USC00092159","2020-02","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","2.5","7","2.5","2,7","15","2,7","10","2,7","6","2,7","0",",7","0",",7","0","2,7","11","2,7","0","2,7","7","2,7","0","2,7","1","","20200223","+,2,7","20200229","+,,7","20200229","+,,7","2","","20200207",",2,7","20200212",",2,7","-3.3","2,7,23,+","0",",,7,29,+","0",",,7,29,+","56.4","2,,7,07,","25.6","2,7,12,","951.8","7","234.1","2,7","261.1","2,,,7","0",",,,7","9.76","2,7","16.02","2,,,7","3.49","2,,,7"
"USC00092159","2020-03","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","36.4","7","33.9","2,7","8","2,7","5","2,7","2","2,7","0",",7","0",",7","0","2,7","2","2,7","0","2,7","17","2,7","0","2,7","7","","20200302",",2,7","20200331","+,,7","20200331","+,,7","5","","20200305",",2,7","20200329",",2,7","-1.1","2,7,02,","0",",,7,31,+","0",",,7,31,+","98.3","2,,7,05,","30.6","2,7,29,","1033.1","7","81.3","2,7","166.5","2,,,7","0",",,,7","16.70","2,7","22.90","2,,,7","10.50","2,,,7"
"USC00092159","2020-04","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","53.6","7","17.2",",7","7",",7","5",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","24",",7","0",",7","3","","20200413","+,,7","20200430","+,,7","20200430","+,,7","3","","20200420",",,7","20200407",",,7","3.3",",7,13,+","0",",,7,30,+","0",",,7,30,+","134.4",",,7,20,","29.4",",7,07,","1104.2","7","71.1",",7","208.2",",,,7","0",",,,7","16.54",",7","24.24",",,,7","8.83",",,,7"
"USC00092159","2020-05","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","131.9","7","78.3","5,7","5","5,7","4","5,7","0","5,7","0",",7","0",",7","0","5,7","0","5,7","0","5,7","25","5,7","0","5,7","3","","20200511",",5,7","20200531","+,,7","20200531","+,,7","2","","20200528",",5,7","20200531",",5,7","5.0","5,7,11,","0",",,7,31,+","0",",,7,31,+","19.1","5,,7,28,","31.7","5,7,31,","1125.6","7","21.4","5,7","39.6","5,,,7","0",",,,7","20.52","5,7","27.55","5,,,7","13.49","5,,,7"
"USC00092159","2020-06","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","328.6","7","196.7",",7","10",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","7",",7","1","","20200617",",,7","20200630","+,,7","20200630","+,,7","8","","20200606",",,7","20200630",",,7","13.9",",7,17,","0",",,7,30,+","0",",,7,30,+","41.4",",,7,06,","34.4",",7,30,","1125.6","7","0.0",",7","113.8",",,,7","0",",,,7","24.89",",7","30.70",",,,7","19.08",",,,7"
"USC00092159","2020-07","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","5","","","","20200731","+,,7","20200731","+,,7","7","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","0",",,,7","","","","","",""
"USC00092159","2020-08","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","2","","","","20200831","+,,7","20200831","+,,7","3","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","0",",,,7","","","","","",""
"USC00092159","2020-09","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","161.0","3,7","6","2,7","3","2,7","0","2,7","0",",7","0",",7","0","3,7","0","3,7","0","3,7","26","3,7","8","3,7","4","","20200930",",3,7","20200930","+,,7","20200930","+,,7","","","20200929",",2,7","20200906","+,3,7","10.0","3,7,30,","0",",,7,30,+","0",",,7,30,+","14.0","2,,7,29,","35.0","3,7,06,+","","","4.7","3,7","28.1","2,,,7","0",",,,7","24.12","3,7","29.24","3,,,7","19.00","3,,,7"
"USC00092159","2020-10","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","81.6",",7","9",",7","5",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","2","","20201018",",,7","20201031","+,,7","20201031","+,,7","2","","20201025",",,7","20201009","+,,7","6.1",",7,18,","0",",,7,31,+","0",",,7,31,+","46.7",",,7,25,","30.6",",7,09,+","","","18.6",",7","108.9",",,,7","0",",,,7","20.37",",7","26.32",",,,7","14.41",",,,7"
"USC00092159","2020-11","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","21.3",",7","8",",7","4",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","21",",7","0",",7","1","","20201103",",,7","20201130","+,,7","20201130","+,,7","4","","20201127",",,7","20201112",",,7","1.7",",7,03,","0",",,7,30,+","0",",,7,30,+","42.7",",,7,27,","27.2",",7,12,","","","88.8",",7","104.3",",,,7","0",",,,7","16.08",",7","22.64",",,,7","9.52",",,,7"
"USC00092159","2020-12","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","0.0",",7","10",",7","7",",7","1",",7","0",",7","0",",7","0",",7","17",",7","0",",7","0",",7","0",",7","2","","20201226",",,7","20201231","+,,7","20201231","+,,7","1","","20201225",",,7","20201213","+,,7","-6.1",",7,26,","0",",,7,31,+","0",",,7,31,+","31.8",",,7,25,","20.6",",7,13,+","","","320.4",",7","80.6",",,,7","0",",,,7","8.00",",7","15.14",",,,7","0.85",",,,7"
"USC00092159","2021-01","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","0.8","7","0.8",",7","13",",7","7",",7","2",",7","0",",7","0",",7","0",",7","13",",7","0",",7","2",",7","0",",7","1","","20210118",",,7","20210131","+,,7","20210131","+,,7","2","","20210102",",,7","20210126",",,7","-4.4",",7,18,","0",",,7,31,+","0",",,7,31,+","45.2",",,7,02,","25.0",",7,26,","","","311.9",",7","116.2",",,,7","0",",,,7","8.30",",7","14.23",",,,7","2.37",",,,7"
"USC00092159","2021-02","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","0.8","7","0.0",",7","15",",7","14",",7","0",",7","0",",7","0",",7","0",",7","10",",7","0",",7","5",",7","0",",7","2","","20210218","+,,7","20210228","+,,7","20210228","+,,7","4","","20210216",",,7","20210226",",,7","-5.0",",7,18,+","0",",,7,28,+","0",",,7,28,+","24.9",",,7,16,","26.1",",7,26,","","","248.2",",7","150.8",",,,7","0",",,,7","9.47",",7","16.19",",,,7","2.74",",,,7"
"USC00092159","2021-03","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","15.5","7","14.7",",7","11",",7","7",",7","0",",7","0",",7","0",",7","0",",7","3",",7","0",",7","24",",7","0",",7","","","20210310",",,7","20210331","+,,7","20210331","+,,7","2","","20210327",",,7","20210328","+,,7","-0.6",",7,10,","0",",,7,31,+","0",",,7,31,+","24.1",",,7,27,","28.3",",7,28,+","","","100.5",",7","117.8",",,,7","0",",,,7","15.56",",7","22.80",",,,7","8.33",",,,7"
"USC00092159","2021-04","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","24.9","7","9.4",",7","5",",7","5",",7","2",",7","0",",7","0",",7","0",",7","3",",7","0",",7","25",",7","0",",7","1","","20210405","+,,7","20210430","+,,7","20210430","+,,7","1","","20210424",",,7","20210415","+,,7","0.0",",7,05,+","0",",,7,30,+","0",",,7,30,+","35.6",",,7,24,","31.1",",7,15,+","","","73.6",",7","123.2",",,,7","0",",,,7","16.19",",7","24.37",",,,7","8.01",",,,7"
"USC00092159","2021-05","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","109.1","7","84.2","1,7","7","1,7","6","1,7","2","1,7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","29","1,7","3","1,7","2","","20210508",",1,7","20210531","+,,7","20210531","+,,7","4","","20210504",",1,7","20210526",",1,7","7.2","1,7,08,","0",",,7,31,+","0",",,7,31,+","43.2","1,,7,04,","33.3","1,7,26,","","","15.3","1,7","101.3","1,,,7","0",",,,7","20.63","1,7","27.74","1,,,7","13.52","1,,,7"
"USC00092159","2021-06","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","285.0","7","175.9","4,7","12","4,7","10","4,7","0","4,7","0",",7","0",",7","0","4,7","0","4,7","0","4,7","26","4,7","5","4,7","","","20210604","+,4,7","20210630","+,,7","20210630","+,,7","","","20210612",",4,7","20210616",",4,7","15.0","4,7,04,+","0",",,7,30,+","0",",,7,30,+","13.0","4,,7,12,","34.4","4,7,16,","","","0.0","4,7","60.6","4,,,7","0",",,,7","25.10","4,7","30.68","4,,,7","19.51","4,,,7"
"USC00092159","2021-07","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","535.0","7","250.0",",7","13",",7","12",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","15",",7","1","","20210702",",,7","20210731","+,,7","20210731","+,,7","3","","20210708","+,,7","20210731","+,,7","17.2",",7,02,","0",",,7,31,+","0",",,7,31,+","26.7",",,7,08,+","35.0",",7,31,+","0.0","7","0.0",",7","178.6",",,,7","0",",,,7","26.40",",7","31.78",",,,7","21.02",",,,7"
"USC00092159","2021-08","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","839.2","7","304.2",",7","16",",7","11",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","27",",7","1","","20210807","+,,7","20210831","+,,7","20210831","+,,7","3","","20210811",",,7","20210825","+,,7","19.4",",7,07,+","0",",,7,31,+","0",",,7,31,+","40.6",",,7,11,","36.1",",7,25,+","0.0","7","0.0",",7","118.3",",,,7","0",",,,7","28.15",",7","33.85",",,,7","22.44",",,,7"
"USC00092159","2021-09","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","1065.7","7","226.5","2,7","7","2,7","7","2,7","2","2,7","0",",7","0",",7","0","2,7","0","2,7","0","2,7","28","2,7","14","2,7","","","20210925",",2,7","20210930","+,,7","20210930","+,,7","","","20210919",",2,7","20210922","+,2,7","12.8","2,7,25,","0",",,7,30,+","0",",,7,30,+","40.1","2,,7,19,","36.1","2,7,22,+","0.0","7","0.0","2,7","96.1","2,,,7","0",",,,7","26.42","2,7","32.39","2,,,7","20.46","2,,,7"
"USC00092159","2021-10","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","1174.7","7","109.0",",7","7",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","7",",7","","","20211025","+,,7","20211031","+,,7","20211031","+,,7","1","","20211005",",,7","20211009",",,7","6.1",",7,25,+","0",",,7,31,+","0",",,7,31,+","101.6",",,7,05,","36.1",",7,09,","33.4","7","33.4",",7","183.5",",,,7","0",",,,7","20.77",",7","27.49",",,,7","14.05",",,,7"
"USC00092159","2021-11","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","1174.7","7","0.0",",7","4",",7","2",",7","0",",7","0",",7","0",",7","0",",7","8",",7","0",",7","9",",7","0",",7","","","20211130","+,,7","20211130","+,,7","20211130","+,,7","","","20211122",",,7","20211112","+,,7","-1.1",",7,30,+","0",",,7,30,+","0",",,7,30,+","10.2",",,7,22,","24.4",",7,12,+","235.0","7","201.6",",7","17.9",",,,7","0",",,,7","11.61",",7","20.13",",,,7","3.10",",,,7"
"USC00092159","2021-12","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","1186.2","7","11.5",",7","12",",7","5",",7","2",",7","0",",7","0",",7","0",",7","2",",7","0",",7","28",",7","0",",7","","","20211202","+,,7","20211231","+,,7","20211231","+,,7","","","20211230","+,,7","20211231","+,,7","-1.1",",7,02,+","0",",,7,31,+","0",",,7,31,+","38.1",",,7,30,+","28.3",",7,31,+","313.2","7","78.2",",7","118.7",",,,7","0",",,,7","16.18",",7","24.59",",,,7","7.77",",,,7"
"USC00092159","2022-01","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","10.8","7","10.8","2,7","9",",7","5",",7","2",",7","0",",7","0",",7","0","2,7","13","2,7","0","1,7","17","1,7","0","1,7","","","20220130",",2,7","20220131","+,,7","20220131","+,,7","","","20220109",",,7","20220104","+,1,7","-6.1","2,7,30,","0",",,7,31,+","0",",,7,31,+","50.8",",,7,09,","28.3","1,7,04,+","490.8","7","177.6","1,7","99.9",",,,7","0",",,,7","12.51","2,7","21.29","1,,,7","3.73","2,,,7"
"USC00092159","2022-02","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","18.3","7","7.5",",7","5",",7","3",",7","1",",7","0",",7","0",",7","0",",7","3",",7","0",",7","19",",7","0",",7","","","20220214",",,7","20220228","+,,7","20220228","+,,7","","","20220222",",,7","20220225",",,7","-2.8",",7,14,","0",",,7,28,+","0",",,7,28,+","40.6",",,7,22,","27.2",",7,25,","622.8","7","132.0",",7","55.7",",,,7","0",",,,7","13.89",",7","21.97",",,,7","5.81",",,,7"
"USC00092159","2022-03","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","24.2","7","5.9","4,7","7","3,7","6","3,7","2","3,7","0",",7","0",",7","0","3,7","3","3,7","0","4,7","20","4,7","0","4,7","","","20220314","+,3,7","20220331","+,,7","20220331","+,,7","1","","20220331",",3,7","20220331","+,4,7","-5.0","3,7,14,+","0",",,7,31,+","0",",,7,31,+","38.1","3,,7,31,","28.3","4,7,31,+","729.6","7","106.8","4,7","115.9","3,,,7","0",",,,7","14.40","4,7","23.04","4,,,7","5.75","3,,,7"
"USC00092159","2022-04","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","38.9","7","14.7","5,7","5","5,7","5","5,7","2","5,7","0",",7","0",",7","0","5,7","0","5,7","0","5,7","22","5,7","0","5,7","","","20220409",",5,7","20220430","+,,7","20220430","+,,7","","","20220407",",5,7","20220426",",5,7","2.2","5,7,09,","0",",,7,30,+","0",",,7,30,+","52.1","5,,7,07,","28.9","5,7,26,","789.9","7","60.3","5,7","113.2","5,,,7","0",",,,7","16.51","5,7","24.89","5,,,7","8.13","5,,,7"
"USC00092159","2022-05","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","181.3","7","142.4",",7","5",",7","4",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","4",",7","","","20220511","+,,7","20220531","+,,7","20220531","+,,7","","","20220523",",,7","20220531","+,,7","11.7",",7,11,+","0",",,7,31,+","0",",,7,31,+","50.8",",,7,23,","32.8",",7,31,+","791.3","7","1.4",",7","94.3",",,,7","0",",,,7","22.88",",7","29.95",",,,7","15.82",",,,7"
"USC00092159","2022-06","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","432.3","7","251.0","2,7","5","2,7","5","2,7","0","2,7","0",",7","0",",7","0","2,7","0","2,7","0","2,7","28","2,7","19","2,7","","","20220621","+,2,7","20220630","+,,7","20220630","+,,7","","","20220609","+,2,7","20220625","+,2,7","17.8","2,7,21,+","0",",,7,30,+","0",",,7,30,+","11.4","2,,7,09,+","37.8","2,7,25,+","791.3","7","0.0","2,7","33.6","2,,,7","0",",,,7","27.30","2,7","33.54","2,,,7","21.06","2,,,7"
"USC00092159","2022-07","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","723.8","7","291.5",",7","11",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","24",",7","","","20220724","+,,7","20220731","+,,7","20220731","+,,7","1","","20220726","+,,7","20220709","+,,7","21.1",",7,24,+","0",",,7,31,+","0",",,7,31,+","15.2",",,7,26,+","36.1",",7,09,+","0.0","7","0.0",",7","88.2",",,,7","0",",,,7","27.74",",7","33.13",",,,7","22.34",",,,7"
"USC00092159","2022-08","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","","","9","2,7","9","2,7","4","2,7","0",",7","0",",7","","","","","","","","","","","1","","","","20220831","+,,7","20220831","+,,7","1","","20220820",",2,7","","","","","0",",,7,31,+","0",",,7,31,+","63.5","2,,7,20,","","","","","","","231.2","2,,,7","0",",,,7","","","","","",""
"USC00092159","2022-09","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","172.9",",7","7",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","7",",7","","","20220928",",,7","20220930","+,,7","20220930","+,,7","","","20220905",",,7","20220923",",,7","11.7",",7,28,","0",",,7,30,+","0",",,7,30,+","39.4",",,7,05,","36.7",",7,23,","","","0.3",",7","73.8",",,,7","0",",,,7","24.09",",7","30.41",",,,7","17.77",",,,7"
"USC00092159","2022-10","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","27.4","1,7","3","1,7","3","1,7","1","1,7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","28","1,7","0","1,7","","","20221023","+,1,7","20221031","+,,7","20221031","+,,7","","","20221013",",1,7","20221008","+,1,7","0.6","1,7,23,+","0",",,7,31,+","0",",,7,31,+","38.1","1,,7,13,","30.6","1,7,08,+","","","50.2","1,7","56.1","1,,,7","0",",,,7","17.57","1,7","26.29","1,,,7","8.86","1,,,7"
"USC00092159","2022-11","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","19.5","1,7","5","1,7","5","1,7","4","1,7","0",",7","0",",7","0","1,7","7","1,7","0","1,7","17","1,7","0","1,7","1","","20221122","+,1,7","20221130","+,,7","20221130","+,,7","","","20221127",",1,7","20221109",",1,7","-3.3","1,7,22,+","0",",,7,30,+","0",",,7,30,+","50.8","1,,7,27,","29.4","1,7,09,","","","143.9","1,7","148.6","1,,,7","0",",,,7","14.04","1,7","20.85","1,,,7","7.23","1,,,7"
"USC00092159","2022-12","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","5.3","3,7","5","3,7","5","3,7","1","3,7","0",",7","0",",7","0","3,7","12","3,7","1","3,7","10","3,7","0","3,7","","","20221225","+,3,7","20221231","+,,7","20221231","+,,7","","","20221212",",3,7","20221210","+,3,7","-12.8","3,7,25,+","0",",,7,31,+","0",",,7,31,+","35.6","3,,7,12,","26.7","3,7,10,+","","","242.2","3,7","66.5","3,,,7","0",",,,7","9.87","3,7","17.25","3,,,7","2.49","3,,,7"
"USC00092159","2023-01","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","1.9","7","1.9",",7","11",",7","8",",7","4",",7","0",",7","0",",7","0",",7","10",",7","0",",7","15",",7","0",",7","1","","20230130","+,,7","20230131","+,,7","20230131","+,,7","","","20230104",",,7","20230103",",,7","-3.3",",7,30,+","0",",,7,31,+","0",",,7,31,+","49.5",",,7,04,","23.9",",7,03,","","","222.9",",7","159.8",",,,7","0",",,,7","11.20",",7","19.55",",,,7","2.86",",,,7"
"USC00092159","2023-02","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","16.1","7","14.2","2,7","7","1,7","5","1,7","0","1,7","0",",7","0",",7","0","2,7","11","2,7","0","1,7","14","1,7","0","1,7","2","","20230221","+,2,7","20230228","+,,7","20230228","+,,7","","","20230224",",1,7","20230223",",1,7","-1.7","2,7,21,+","0",",,7,28,+","0",",,7,28,+","12.7","1,,7,24,","28.3","1,7,23,","","","149.5","1,7","28.0","1,,,7","0",",,,7","13.21","2,7","20.77","1,,,7","5.65","2,,,7"
"USC00092159","2023-03","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","42.5","7","26.4","2,7","9","2,7","7","2,7","2","2,7","0",",7","0",",7","0","2,7","8","2,7","0","2,7","21","2,7","0","2,7","","","20230322","+,2,7","20230331","+,,7","20230331","+,,7","","","20230328",",2,7","20230328","+,2,7","-1.7","2,7,22,+","0",",,7,31,+","0",",,7,31,+","36.8","2,,7,28,","30.6","2,7,28,+","","","126.7","2,7","119.6","2,,,7","0",",,,7","14.88","2,7","23.14","2,,,7","6.61","2,,,7"
"USC00092159","2023-04","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","61.3","7","18.8","4,7","9","4,7","8","4,7","0","4,7","0",",7","0",",7","0","4,7","0","4,7","0","4,7","22","4,7","0","4,7","1","","20230417",",4,7","20230430","+,,7","20230430","+,,7","1","","20230409",",4,7","20230406",",4,7","6.1","4,7,17,","0",",,7,30,+","0",",,7,30,+","17.8","4,,7,09,","31.1","4,7,06,","","","29.1","4,7","73.0","4,,,7","0",",,,7","17.94","4,7","25.84","4,,,7","10.03","4,,,7"
"USC00092159","2023-05","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","160.3","7","99.0",",7","11",",7","8",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","1",",7","","","20230505","+,,7","20230531","+,,7","20230531","+,,7","","","20230518",",,7","20230515",",,7","6.7",",7,05,+","0",",,7,31,+","0",",,7,31,+","48.3",",,7,18,","32.2",",7,15,","","","13.6",",7","145.2",",,,7","0",",,,7","21.09",",7","27.21",",,,7","14.96",",,,7"
"USC00092159","2023-06","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","330.9","7","170.6","2,7","13",",7","10",",7","3",",7","0",",7","0",",7","0","2,7","0","2,7","0","2,7","28","2,7","7","2,7","","","20230619",",2,7","20230630","+,,7","20230630","+,,7","3","","20230615",",,7","20230630","+,2,7","11.7","2,7,19,","0",",,7,30,+","0",",,7,30,+","88.9",",,7,15,","33.9","2,7,30,+","","","0.0","2,7","214.4",",,,7","0",",,,7","24.43","2,7","30.66","2,,,7","18.19","2,,,7"
"USC00092159","2023-07","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","611.2","7","280.3","1,7","10",",7","8",",7","1",",7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","30","1,7","28","1,7","","","20230726","+,1,7","20230731","+,,7","20230731","+,,7","2","","20230705",",,7","20230722",",1,7","19.4","1,7,26,+","0",",,7,31,+","0",",,7,31,+","50.8",",,7,05,","36.1","1,7,22,","0.0","7","0.0","1,7","118.3",",,,7","0",",,,7","27.68","1,7","33.79","1,,,7","21.57","1,,,7"
"USC00092159","2023-08","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","20230831","+,,7","20230831","+,,7","1","","","","","","","","0",",,7,31,+","0",",,7,31,+","","","","","","","","","","","0",",,,7","","","","","",""
"USC00092159","2023-09","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","151.8","4,7","6",",7","4",",7","0",",7","0",",7","0",",7","0","4,7","0","4,7","0","4,7","26","4,7","11","4,7","","","20230922","+,4,7","20230930","+,,7","20230930","+,,7","","","20230915",",,7","20230912",",4,7","13.9","4,7,22,+","0",",,7,30,+","0",",,7,30,+","19.3",",,7,15,","35.0","4,7,12,","","","0.0","4,7","41.4",",,,7","0",",,,7","24.17","4,7","31.05","4,,,7","17.30","4,,,7"
"USC00092159","2023-10","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","32.5","1,7","3",",7","2",",7","1",",7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","24","1,7","0","1,7","","","20231010","+,1,7","20231031","+,,7","20231031","+,,7","","","20231012",",,7","20231009","+,1,7","5.6","1,7,10,+","0",",,7,31,+","0",",,7,31,+","71.6",",,7,12,","31.1","1,7,09,+","","","31.1","1,7","75.9",",,,7","0",",,,7","18.38","1,7","25.80","1,,,7","10.96","1,,,7"
"USC00092159","2023-11","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","0.0","4,7","7","4,7","6","4,7","0","4,7","0",",7","0",",7","0","4,7","6","4,7","0","4,7","14","4,7","0","4,7","","","20231130","+,4,7","20231130","+,,7","20231130","+,,7","","","20231122",",4,7","20231109",",4,7","-3.3","4,7,30,+","0",",,7,30,+","0",",,7,30,+","24.1","4,,7,22,","26.1","4,7,09,","","","149.5","4,7","76.6","4,,,7","0",",,,7","12.58","4,7","20.21","4,,,7","4.96","4,,,7"
"USC00092159","2023-12","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","0.0","4,7","9",",7","5",",7","1",",7","0",",7","0",",7","0","4,7","18","4,7","0","4,7","3","4,7","0","4,7","","","20231231","+,4,7","20231231","+,,7","20231231","+,,7","","","20231210",",,7","20231212","+,4,7","-3.3","4,7,31,+","0",",,7,31,+","0",",,7,31,+","25.4",",,7,10,","22.2","4,7,12,+","","","257.2","4,7","50.8",",,,7","0",",,,7","8.81","4,7","17.86","4,,,7","-0.25","4,,,7"
